OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
7034;24383;649998.1845;6864112.44;650002.105308292;6864111.64800105;3;null;8;32;751083209;120;null;BD;HAUSSMANN;R;CB202;Chaussures Homme;1;0;null;1;PCA;0;null
7049;24426;650069.3599;6864113.0346;650069.3599;6864113.0346;3;null;8;32;751083209;5;null;PL;SAINT AUGUSTIN;A;CD103;Vente de meubles salon et chambre;2;0;null;0;null;0;null
7050;24427;650069.3599;6864113.0346;650069.3599;6864113.0346;3;null;8;32;751083209;5;null;PL;SAINT AUGUSTIN;R;CE104;Kiosque à journaux;1;0;null;0;null;0;null
7035;24385;649983.3856;6864115.5632;649987.306131752;6864114.76983326;3;null;8;32;751083209;122;null;BD;HAUSSMANN;R;CB102;Tailleur sur mesure;1;0;null;1;PCA;0;null
7036;24386;649983.3856;6864115.5632;649983.3856;6864115.5632;3;null;8;32;751083209;122;null;BD;HAUSSMANN;R;CD401;Antiquités;1;0;null;1;PCA;0;null
7037;24388;649966.8957;6864119.0435;649970.81637029;6864118.25081817;3;null;8;32;751083209;124;null;BD;HAUSSMANN;R;CD102;Vente de meubles de cuisines et salle de bain;1;0;null;1;PCA;0;null
7063;24507;650122.3864;6864138.7026;650122.3864;6864138.7026;3;null;8;32;751083201;8;B;PL;SAINT AUGUSTIN;R;CB302;Horlogerie - Bijouterie;1;0;null;0;null;0;null
7043;24417;650011.5423;6864150.9289;650012.096226328;6864146.96743996;3;null;8;32;751083209;8;null;RUE;ROY;A;CB105;Prêt-à-porter Homme;1;0;null;0;null;0;null
7041;24412;649999.8422;6864149.0111;649999.8422;6864149.0111;3;null;8;32;751083209;9;null;RUE;ROY;R;CF101;Quincaillerie et droguerie;1;0;null;0;null;0;null
6888;23648;650012.4183;6864019.9804;650012.4183;6864019.9804;3;null;8;31;751083103;7;null;RUE;LA BOETIE;R;CB105;Prêt-à-porter Homme;1;0;null;1;PCA;0;null
6887;23647;650024.7764;6864023.0857;650020.905387335;6864022.07809842;3;null;8;31;751083103;5;null;RUE;LA BOETIE;R;CB105;Prêt-à-porter Homme;1;0;null;1;PCA;0;null
19424;95902;650024.7764;6864023.0857;650024.7764;6864023.0857;3;null;8;31;751083103;5;null;RUE;LA BOETIE;CI;CC202;Parfumerie - Produits de beauté;1;0;null;1;PCA;0;null
17788;83640;650115.1791;6864038.743;650115.1791;6864038.743;3;null;8;31;751083103;47;null;BD;MALESHERBES;R;CE104;Kiosque à journaux;1;0;null;1;PCA;0;null
7048;24424;650020.1125;6864107.8979;650020.1125;6864107.8979;3;null;8;32;751083209;118;null;BD;HAUSSMANN;A;CE202;Spécialiste d'un sport;1;0;null;1;PCA;0;null
7047;24422;650045.0109;6864102.5529;650045.0109;6864102.5529;3;null;8;32;751083209;116;null;BD;HAUSSMANN;R;CC101;Pharmacie;1;0;null;1;PCA;0;null
7032;24367;650008.8484;6864041.3404;650016.599490164;6864043.32045082;3;null;8;32;751083209;6;null;RUE;LA BOETIE;R;CE406;Vente d'appareils photos;1;0;null;1;PCA;0;null
7051;24432;650030.261;6864073.0017;650030.261;6864073.0017;3;null;8;32;751083209;93;null;BD;HAUSSMANN;A;CD101;Vente de meubles et multispécialistes;1;0;null;1;PCA;0;null
7033;24382;649998.1845;6864112.44;650006.026116584;6864110.8560021;3;null;8;32;751083209;120;null;BD;HAUSSMANN;R;CB102;Tailleur sur mesure;1;0;null;1;PCA;0;null
7039;24397;649901.6846;6864132.7898;649905.605408292;6864131.99780105;3;null;8;32;751083209;130;null;BD;HAUSSMANN;R;CC101;Pharmacie;1;0;null;1;PCA;0;null
6987;23961;649377.5722;6864132.4819;649377.5722;6864132.4819;3;null;8;32;751083210;162;null;BD;HAUSSMANN;R;CD103;Vente de meubles salon et chambre;1;0;null;0;null;0;null
6986;23954;649469.5184;6864137.0956;649469.5184;6864137.0956;3;null;8;32;751083210;156;null;BD;HAUSSMANN;R;CD102;Vente de meubles de cuisines et salle de bain;1;0;null;0;null;0;null
6984;23946;649511.8464;6864139.2206;649511.8464;6864139.2206;3;null;8;32;751083210;152;null;BD;HAUSSMANN;R;CE302;Galerie d'art;1;0;null;0;null;0;null
19384;95763;649637.2986;6864145.3582;649637.2986;6864145.3582;3;null;8;32;751083210;140;null;BD;HAUSSMANN;R;CD204;Vente de luminaires;1;0;null;0;null;0;null
6978;23918;649701.8292;6864148.2548;649701.8292;6864148.2548;3;null;8;32;751083210;134;null;BD;HAUSSMANN;A;CC102;Vente articles médicaux - Prothèses et semelles orthopédiques;2;0;null;0;null;0;null
6985;23947;649511.8464;6864139.2206;649515.838896513;6864139.46549098;3;null;8;32;751083210;152;null;BD;HAUSSMANN;R;CE302;Galerie d'art;1;0;null;0;null;0;null
7013;24250;649837.8206;6864152.7447;649837.8206;6864152.7447;3;null;8;32;751083202;50;null;RUE;LABORDE;R;CE101;Librairie;1;0;null;0;null;0;null
6983;23942;649544.5413;6864140.8573;649544.5413;6864140.8573;3;null;8;32;751083210;148;null;BD;HAUSSMANN;R;CB102;Tailleur sur mesure;1;0;null;0;null;0;null
7031;24364;649891.6366;6864102.3761;649887.716762132;6864103.17288798;3;null;8;32;751083209;109;null;BD;HAUSSMANN;A;CE102;Papeterie - Fournitures de bureau;1;0;null;1;PCA;0;null
7024;24293;649810.7888;6864103.5325;649810.7888;6864103.5325;3;null;8;32;751083209;53;null;RUE;MIROMESNIL;R;CB202;Chaussures Homme;1;0;null;1;PCA;0;null
18856;90951;649839.3042;6864113.5732;649839.3042;6864113.5732;3;null;8;32;751083209;113;null;BD;HAUSSMANN;R;CE104;Kiosque à journaux;1;0;null;1;PCA;0;null
7027;24315;649839.3042;6864113.5732;649839.3042;6864113.5732;3;null;8;32;751083209;113;null;BD;HAUSSMANN;R;CF201;Fleuriste;1;0;null;1;PCA;0;null
7038;24391;649949.155;6864122.7844;649949.155;6864122.7844;3;null;8;32;751083209;126;null;BD;HAUSSMANN;R;CC102;Vente articles médicaux - Prothèses et semelles orthopédiques;1;0;null;1;PCA;0;null
6278;21357;649289.0011;6864127.9897;649289.0011;6864127.9897;3;null;8;30;751083002;170;null;BD;HAUSSMANN;A;CD101;Vente de meubles et multispécialistes;1;0;null;0;null;0;null
6279;21360;649265.522;6864126.7966;649265.522;6864126.7966;3;null;8;30;751083002;170;B;BD;HAUSSMANN;R;CB105;Prêt-à-porter Homme;1;0;null;0;null;0;null
6989;23968;649336.1696;6864130.4071;649336.1696;6864130.4071;3;null;8;32;751083210;168;null;BD;HAUSSMANN;A;CF201;Fleuriste;1;0;null;0;null;0;null
6988;23966;649348.939;6864131.043;649348.939;6864131.043;3;null;8;32;751083210;166;null;BD;HAUSSMANN;R;CE304;Vente de livres anciens - Autographes;1;0;null;0;null;0;null
7026;24307;649898.4505;6864055.9669;649895.956072874;6864059.09385272;3;null;8;32;751083209;5;null;RUE;ARGENSON;R;CE302;Galerie d'art;1;0;null;0;null;0;null
7025;24306;649898.4505;6864055.9669;649898.4505;6864055.9669;3;null;8;32;751083209;5;null;RUE;ARGENSON;R;CE101;Librairie;1;0;null;0;null;0;null
6354;21798;649311.5162;6864022.9678;649311.5162;6864022.9678;3;null;8;30;751083006;3;null;RUE;PAUL CEZANNE;R;CD301;Spécialiste électroménager;1;0;null;0;null;0;null
6347;21768;649252.6329;6864060.0866;649252.6329;6864060.0866;3;null;8;30;751083006;48;null;RUE;BERRI;R;CE302;Galerie d'art;1;0;null;0;null;0;null
7029;24345;649902.6749;6864073.1914;649907.672481686;6864066.94446657;3;null;8;32;751083209;8;null;RUE;ARGENSON;R;CB202;Chaussures Homme;1;0;null;0;null;0;null
6339;21750;649252.2575;6864078.8858;649252.2575;6864078.8858;3;null;8;30;751083006;49;null;RUE;BERRI;R;CD103;Vente de meubles salon et chambre;1;0;null;0;null;0;null
7023;24291;649811.6641;6864083.7602;649811.6641;6864083.7602;3;null;8;32;751083209;51;B;RUE;MIROMESNIL;R;CD103;Vente de meubles salon et chambre;1;0;null;1;PCA;0;null
6343;21756;649251.3831;6864090.5391;649247.390182168;6864090.30117735;3;null;8;30;751083006;165;null;BD;HAUSSMANN;R;CD103;Vente de meubles salon et chambre;1;0;null;0;null;0;null
7030;24362;649905.6048;6864099.4139;649901.684684181;6864100.20931936;3;null;8;32;751083209;107;null;BD;HAUSSMANN;R;CB102;Tailleur sur mesure;1;0;null;1;PCA;0;null
6283;21400;649013.4045;6864111.7407;649013.4045;6864111.7407;3;null;8;30;751083001;2;null;AV;FRIEDLAND;A;CC101;Pharmacie;1;0;null;0;null;0;null
6280;21369;649152.103;6864121.0187;649152.103;6864121.0187;3;null;8;30;751083002;184;null;BD;HAUSSMANN;R;CE302;Galerie d'art;1;0;null;0;null;0;null
19815;97978;649172.1577;6864122.0416;649180.143701308;6864122.51465719;3;null;8;30;751083002;182;null;BD;HAUSSMANN;R;CD103;Vente de meubles salon et chambre;1;0;null;0;null;0;null
6273;21324;649070.6601;6864120.9616;649074.64976306;6864121.24898244;3;null;8;30;751083002;190;null;BD;HAUSSMANN;R;CB201;Chaussures Femme;1;0;null;1;PCA;0;null
6275;21327;649070.6601;6864120.9616;649086.61875224;6864122.11112977;3;null;8;30;751083002;190;null;BD;HAUSSMANN;R;CE508;Vente de cigarettes électroniques;1;0;null;1;PCA;0;null
6274;21326;649070.6601;6864120.9616;649082.62908918;6864121.82374733;3;null;8;30;751083002;190;null;BD;HAUSSMANN;R;CD102;Vente de meubles de cuisines et salle de bain;1;0;null;1;PCA;0;null
6281;21378;648968.2208;6864129.3495;648971.171323838;6864126.64868363;3;null;8;30;751083001;6;null;RUE;BERRYER;R;CE102;Papeterie - Fournitures de bureau;1;0;null;0;null;0;null
6285;21404;648946.9874;6864128.9575;648944.033107902;6864131.65419394;3;null;8;30;751083001;5;null;RUE;BERRYER;R;CG106;Concession + Réparation de motos;1;0;null;0;null;0;null
6277;21344;649095.8006;6864129.9578;649095.8006;6864129.9578;3;null;8;30;751083002;3;null;RUE;MONCEAU;R;CE104;Kiosque à journaux;1;0;null;1;PCA;0;null
6348;21770;649252.6329;6864060.0866;649246.856885581;6864054.5514706;3;null;8;30;751083006;48;null;RUE;BERRI;R;CC101;Pharmacie;1;0;null;0;null;0;null
6337;21735;649108.5778;6864059.6726;649108.5778;6864059.6726;3;null;8;30;751083005;161;null;RUE;FAUBOURG SAINT HONORE;A;CD103;Vente de meubles salon et chambre;1;0;null;1;PCA;6;Champs Elysées-Montaigne
19639;96926;648963.1035;6864061.1484;648963.1035;6864061.1484;3;null;8;30;751083005;5;null;AV;FRIEDLAND;R;CC202;Parfumerie - Produits de beauté;1;0;null;0;null;0;null
6345;21760;649208.6955;6864088.3481;649208.6955;6864088.3481;3;null;8;30;751083006;169;null;BD;HAUSSMANN;R;CD204;Vente de luminaires;1;0;null;0;null;0;null
6344;21757;649229.4105;6864089.4104;649229.4105;6864089.4104;3;null;8;30;751083006;167;null;BD;HAUSSMANN;R;CD204;Vente de luminaires;1;0;null;0;null;0;null
6346;21761;649208.6955;6864088.3481;649204.702540663;6864088.11087493;3;null;8;30;751083006;169;null;BD;HAUSSMANN;R;CD101;Vente de meubles et multispécialistes;1;0;null;0;null;0;null
6338;21742;649078.063;6864074.2725;649070.166804872;6864072.98793685;3;null;8;30;751083005;177;null;BD;HAUSSMANN;R;CE202;Spécialiste d'un sport;1;0;null;1;PCA;0;null
6286;21408;648936.611;6864099.5445;648936.611;6864099.5445;3;null;8;30;751083001;8;null;AV;FRIEDLAND;R;CF103;Revêtements sols et murs;1;0;null;0;null;0;null
6284;21401;648997.8226;6864109.2513;648997.8226;6864109.2513;3;null;8;30;751083001;4;null;AV;FRIEDLAND;A;CD101;Vente de meubles et multispécialistes;1;0;null;0;null;0;null
6341;21752;649191.0657;6864036.5829;649194.740037621;6864035.00200056;3;null;8;30;751083006;182;null;RUE;FAUBOURG SAINT HONORE;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6318;21640;649061.6898;6864021.7458;649061.6898;6864021.7458;3;null;8;30;751083005;41;null;RUE;ARTOIS;R;CE203;Vente, réparation, location de vélos / vélos électriques;1;0;null;0;null;0;null
6334;21729;649157.4375;6864030.9609;649153.769259702;6864032.55589628;3;null;8;30;751083005;155;null;RUE;FAUBOURG SAINT HONORE;R;CD204;Vente de luminaires;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6331;21720;649065.6511;6864038.6126;649068.604450393;6864035.91487476;3;null;8;30;751083005;42;null;RUE;ARTOIS;R;CB109;Friperie - Solderie - Dépôt-vente de vêtements;1;0;null;0;null;0;null
6340;21751;649191.0657;6864036.5829;649191.0657;6864036.5829;3;null;8;30;751083006;182;null;RUE;FAUBOURG SAINT HONORE;R;CD103;Vente de meubles salon et chambre;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6335;21732;649142.4092;6864040.13;649134.69754991;6864042.25848606;3;null;8;30;751083005;157;null;RUE;FAUBOURG SAINT HONORE;R;CD301;Spécialiste électroménager;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6342;21754;649174.2905;6864043.9706;649177.964285863;6864042.38841877;3;null;8;30;751083006;184;null;RUE;FAUBOURG SAINT HONORE;R;CE101;Librairie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6336;21734;649122.4094;6864045.8927;649122.4094;6864045.8927;3;null;8;30;751083005;159;null;RUE;FAUBOURG SAINT HONORE;R;CD101;Vente de meubles et multispécialistes;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6332;21722;649048.6157;6864054.4504;649048.6157;6864054.4504;3;null;8;30;751083005;46;null;RUE;ARTOIS;A;CB102;Tailleur sur mesure;1;0;null;0;null;0;null
7068;24594;649863.2909;6864431.6207;649863.2909;6864431.6207;3;null;8;32;751083204;62;null;BD;MALESHERBES;A;CD101;Vente de meubles et multispécialistes;1;0;null;0;null;0;null
7078;24613;649983.1834;6864594.1173;649983.1834;6864594.1173;3;null;8;32;751083204;33;null;RUE;NAPLES;A;CD103;Vente de meubles salon et chambre;1;0;null;0;null;0;null
7079;24618;650002.5474;6864587.1757;650000.055702771;6864590.30482846;3;null;8;32;751083204;69;null;RUE;ROCHER;R;CC202;Parfumerie - Produits de beauté;1;0;null;0;null;0;null
7081;24626;649972.2105;6864631.9496;649970.087863324;6864635.33994121;3;null;8;32;751083204;73;null;RUE;ROCHER;R;CC301;Opticien;1;0;null;1;PCA;0;null
7099;24703;650130.0306;6864659.2081;650126.447132501;6864660.98539026;3;null;8;32;751083205;19;null;RUE;CONSTANTINOPLE;R;CE401;Fabrication et vente d'instruments de musique;1;0;null;1;PCA;0;null
7104;24727;649974.4344;6864655.071;649978.672568794;6864648.2858747;3;null;8;32;751083205;80;null;RUE;ROCHER;R;CC101;Pharmacie;1;0;null;1;PCA;0;null
7003;24150;649922.5403;6864298.9861;649922.5403;6864298.9861;3;null;8;32;751083202;69;null;BD;MALESHERBES;A;CD103;Vente de meubles salon et chambre;1;0;null;0;null;0;null
7004;24153;649910.9209;6864313.6226;649905.897196202;6864319.84854572;3;null;8;32;751083202;71;null;BD;MALESHERBES;R;CE508;Vente de cigarettes électroniques;1;0;null;0;null;0;null
7067;24580;649958.7957;6864310.5809;649958.7957;6864310.5809;3;null;8;32;751083201;50;null;BD;MALESHERBES;R;CB105;Prêt-à-porter Homme;1;0;null;0;null;0;null
19164;93667;649941.4975;6864425.9014;649941.4975;6864425.9014;3;null;8;32;751083204;6;null;RUE;LISBONNE;CI;CE302;Galerie d'art;1;0;null;0;null;0;null
7005;24161;649891.4784;6864338.1449;649891.4784;6864338.1449;3;null;8;32;751083202;75;null;BD;MALESHERBES;R;CE102;Papeterie - Fournitures de bureau;1;0;null;0;null;0;null
19426;95913;650118.486;6864429.845;650118.486;6864429.845;3;null;8;32;751083201;16;null;RUE;PORTALIS;R;CE302;Galerie d'art;1;0;null;0;null;0;null
7006;24162;649891.4784;6864338.1449;649888.968178328;6864341.25918758;3;null;8;32;751083202;75;null;BD;MALESHERBES;R;CE101;Librairie;1;0;null;0;null;0;null
7069;24595;649863.2909;6864431.6207;649865.798946413;6864428.50466034;3;null;8;32;751083204;62;null;BD;MALESHERBES;R;CG301;Location de véhicules automobiles;1;0;null;0;null;0;null
7045;24419;650037.6324;6864153.1909;650035.140156973;6864156.31959377;3;null;8;32;751083209;9;null;PL;SAINT AUGUSTIN;R;CE407;Vente de matériel informatique;1;0;null;0;null;0;null
7015;24256;649970.0593;6864238.8462;649970.0593;6864238.8462;3;null;8;32;751083202;61;null;BD;MALESHERBES;R;CB102;Tailleur sur mesure;1;0;null;0;null;0;null
7046;24420;650037.6324;6864153.1909;650032.647913945;6864159.44828754;3;null;8;32;751083209;9;null;PL;SAINT AUGUSTIN;R;CB105;Prêt-à-porter Homme;1;0;null;0;null;0;null
7016;24257;649970.0593;6864238.8462;649967.553429238;6864241.96398956;3;null;8;32;751083202;61;null;BD;MALESHERBES;R;CC101;Pharmacie;1;0;null;0;null;0;null
17799;83704;650006.7881;6864173.3238;650006.7881;6864173.3238;3;null;8;32;751083202;26;null;RUE;LABORDE;A;CD301;Spécialiste électroménager;1;0;null;0;null;0;null
7040;24401;649984.4658;6864158.9941;649984.4658;6864158.9941;3;null;8;32;751083209;43;null;RUE;LABORDE;R;CG201;Garage;1;0;null;0;null;0;null
7017;24258;649959.4964;6864252.2249;649959.4964;6864252.2249;3;null;8;32;751083202;63;null;BD;MALESHERBES;R;CG106;Concession + Réparation de motos;1;0;null;0;null;0;null
7018;24259;649959.4964;6864252.2249;649956.992161986;6864255.34400115;3;null;8;32;751083202;63;null;BD;MALESHERBES;R;CD201;Equipement du foyer généraliste;1;0;null;0;null;0;null
7072;24600;649839.1953;6864462.105;649841.701171592;6864458.98721111;3;null;8;32;751083204;66;null;BD;MALESHERBES;R;CD102;Vente de meubles de cuisines et salle de bain;1;0;null;0;null;0;null
7073;24601;649839.1953;6864462.105;649839.1953;6864462.105;3;null;8;32;751083204;66;null;BD;MALESHERBES;R;CD302;Spécialiste Radio - TV - Hi-Fi;1;0;null;0;null;0;null
7075;24604;649824.9365;6864480.1557;649829.95041831;6864473.92187107;3;null;8;32;751083204;68;null;BD;MALESHERBES;R;CB304;Bijouterie fantaisie - Accessoire de mode;1;0;null;0;null;0;null
7083;24645;649735.964;6864592.6728;649735.964;6864592.6728;3;null;8;32;751083204;78;null;BD;MALESHERBES;A;CD102;Vente de meubles de cuisines et salle de bain;1;0;null;0;null;0;null
7074;24603;649824.9365;6864480.1557;649827.443459155;6864477.03878553;3;null;8;32;751083204;68;null;BD;MALESHERBES;R;CD401;Antiquités;1;0;null;0;null;0;null
7076;24606;649812.1895;6864496.2707;649812.1895;6864496.2707;3;null;8;32;751083204;70;null;BD;MALESHERBES;R;CC301;Opticien;1;0;null;0;null;0;null
7077;24607;649806.704;6864516.2549;649806.704;6864516.2549;3;null;8;32;751083204;86;null;RUE;MIROMESNIL;A;CD103;Vente de meubles salon et chambre;1;0;null;0;null;0;null
7084;24647;649787.8016;6864631.688;649787.8016;6864631.688;3;null;8;32;751083204;95;null;RUE;MIROMESNIL;R;CB304;Bijouterie fantaisie - Accessoire de mode;1;0;null;0;null;0;null
6999;24103;649757.6983;6864318.0914;649754.811259233;6864320.85997285;3;null;8;32;751083202;3;null;RUE;TREILHARD;R;CC301;Opticien;1;0;null;3;PCA - PPA;0;null
7007;24173;649859.9424;6864377.8936;649859.9424;6864377.8936;3;null;8;32;751083202;81;null;BD;MALESHERBES;R;CB105;Prêt-à-porter Homme;1;0;null;0;null;0;null
7008;24174;649851.2017;6864388.914;649851.2017;6864388.914;3;null;8;32;751083202;83;null;BD;MALESHERBES;R;CC301;Opticien;1;0;null;0;null;0;null
18731;90464;649819.6303;6864428.852;649819.6303;6864428.852;3;null;8;32;751083203;87;null;BD;MALESHERBES;R;CE104;Kiosque à journaux;1;0;null;0;null;0;null
7001;24142;649819.6303;6864428.852;649819.6303;6864428.852;3;null;8;32;751083203;87;null;BD;MALESHERBES;A;CC101;Pharmacie;1;0;null;0;null;0;null
7071;24599;649850.3144;6864448.0286;649852.820814581;6864444.91124761;3;null;8;32;751083204;64;null;BD;MALESHERBES;R;CD302;Spécialiste Radio - TV - Hi-Fi;1;0;null;0;null;0;null
7002;24143;649819.6303;6864428.852;649817.120621613;6864431.96672541;3;null;8;32;751083203;87;null;BD;MALESHERBES;A;CD302;Spécialiste Radio - TV - Hi-Fi;1;0;null;0;null;0;null
7070;24598;649850.3144;6864448.0286;649850.3144;6864448.0286;3;null;8;32;751083204;64;null;BD;MALESHERBES;R;CC101;Pharmacie;1;0;null;0;null;0;null
7019;24263;649821.9439;6864166.15;649821.9439;6864166.15;3;null;8;32;751083202;58;null;RUE;MIROMESNIL;R;CC101;Pharmacie;1;0;null;1;PCA;0;null
7014;24251;649837.8206;6864152.7447;649841.786470512;6864153.26611259;3;null;8;32;751083202;50;null;RUE;LABORDE;R;CB104;Prêt-à-porter Femme;1;0;null;0;null;0;null
7012;24248;649856.3308;6864155.0204;649856.3308;6864155.0204;3;null;8;32;751083202;48;null;RUE;LABORDE;R;CC301;Opticien;1;0;null;0;null;0;null
7011;24210;649806.9781;6864191.7146;649806.765270168;6864195.70893392;3;null;8;32;751083202;57;null;RUE;MIROMESNIL;R;CB202;Chaussures Homme;1;0;null;1;PCA;0;null
7010;24202;649721.6281;6864201.6747;649721.6281;6864201.6747;3;null;8;32;751083202;10;null;AV;MESSINE;R;CE302;Galerie d'art;1;0;null;0;null;0;null
7020;24266;649819.735;6864215.0656;649819.735;6864215.0656;3;null;8;32;751083202;64;null;RUE;MIROMESNIL;R;CC301;Opticien;1;0;null;1;PCA;0;null
7009;24179;649815.2421;6864317.4255;649815.2421;6864317.4255;3;null;8;32;751083202;72;null;RUE;MIROMESNIL;R;CE102;Papeterie - Fournitures de bureau;1;0;null;0;null;0;null
7000;24130;649801.4331;6864318.7514;649801.4331;6864318.7514;3;null;8;32;751083202;67;null;RUE;MIROMESNIL;A;CD101;Vente de meubles et multispécialistes;2;0;null;0;null;0;null
6261;21237;648880.2504;6864549.9462;648876.445958377;6864548.71079564;3;null;8;30;751083002;55;null;BD;COURCELLES;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;0;null
7088;24657;649705.98;6864630.6415;649705.98;6864630.6415;3;null;8;32;751083204;80;null;BD;MALESHERBES;A;CD101;Vente de meubles et multispécialistes;1;0;null;0;null;0;null
7089;24659;649705.98;6864630.6415;649710.996092873;6864624.40942071;3;null;8;32;751083204;80;null;BD;MALESHERBES;R;CD101;Vente de meubles et multispécialistes;1;0;null;0;null;0;null
6992;23985;649291.3829;6864195.0298;649293.562042181;6864191.67549838;3;null;8;32;751083210;38;null;RUE;COURCELLES;R;CD103;Vente de meubles salon et chambre;1;0;null;0;null;0;null
18852;90912;648921.7969;6864200.9038;648921.7969;6864200.9038;3;null;8;30;751083002;222;null;RUE;FAUBOURG SAINT HONORE;R;CE505;Vente d'articles religieux;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6993;23999;649224.1179;6864296.4051;649224.1179;6864296.4051;3;null;8;32;751083210;48;null;RUE;COURCELLES;A;CE302;Galerie d'art;1;0;null;0;null;0;null
6998;24098;649628.1322;6864287.6453;649628.1322;6864287.6453;3;null;8;32;751083202;54;null;RUE;BIENFAISANCE;A;CC101;Pharmacie;1;0;null;0;null;0;null
6996;24064;649585.0729;6864310.3166;649585.0729;6864310.3166;3;null;8;32;751083202;13;null;RUE;TEHERAN;A;CE302;Galerie d'art;2;0;null;0;null;0;null
6269;21298;649098.5183;6864395.0176;649095.266709752;6864397.34722676;3;null;8;30;751083002;63;null;RUE;COURCELLES;R;CC101;Pharmacie;1;0;null;0;null;0;null
6997;24065;649629.745;6864335.8219;649629.745;6864335.8219;3;null;8;32;751083202;1;null;RUE;MOLLIEN;A;CE302;Galerie d'art;1;0;null;0;null;0;null
19879;98296;648917.4081;6864346.4479;648917.4081;6864346.4479;3;null;8;30;751083002;11;null;AV;HOCHE;R;CB104;Prêt-à-porter Femme;2;0;null;0;null;0;null
6979;23926;649702.0127;6864176.4723;649702.0127;6864176.4723;3;null;8;32;751083210;1;null;AV;MESSINE;R;CC101;Pharmacie;1;0;null;0;null;0;null
6282;21399;648937.7425;6864170.1651;648934.406186101;6864172.37168323;3;null;8;30;751083001;191;null;RUE;FAUBOURG SAINT HONORE;A;CB105;Prêt-à-porter Homme;1;0;null;0;null;6;Champs Elysées-Montaigne
6980;23927;649702.0127;6864176.4723;649698.725316413;6864178.75113943;3;null;8;32;751083210;1;null;AV;MESSINE;R;CE302;Galerie d'art;1;0;null;0;null;0;null
